date,datetime,hrv_ms
2023-07-23,2023-07-23 10:27:19+02:00,36.4762
2023-07-23,2023-07-23 17:55:37+02:00,91.2688
2023-07-23,2023-07-23 18:35:42+02:00,31.3377
2023-07-23,2023-07-23 22:33:49+02:00,25.1508
2023-07-24,2023-07-24 02:27:38+02:00,42.7977
2023-07-24,2023-07-24 06:27:21+02:00,29.4966
2023-07-24,2023-07-24 10:45:28+02:00,48.3316
2023-07-24,2023-07-24 19:18:19+02:00,27.2612
2023-07-24,2023-07-24 22:29:55+02:00,29.2866
2023-07-25,2023-07-25 02:27:21+02:00,34.9935
2023-07-25,2023-07-25 06:27:20+02:00,56.2928
2023-07-25,2023-07-25 11:24:00+02:00,44.8329
2023-07-25,2023-07-25 18:21:00+02:00,28.424
2023-07-25,2023-07-25 18:32:28+02:00,24.9856
2023-07-25,2023-07-25 22:30:09+02:00,48.7201
2023-07-27,2023-07-27 01:10:55+02:00,21.9895
2023-07-27,2023-07-27 02:28:00+02:00,25.1451
2023-07-27,2023-07-27 06:28:18+02:00,40.3986
2023-07-27,2023-07-27 10:27:31+02:00,35.6087
2023-07-27,2023-07-27 14:27:32+02:00,29.103
2023-07-27,2023-07-27 18:27:42+02:00,18.3268
2023-07-28,2023-07-28 23:24:21+02:00,70.7309
2023-07-29,2023-07-29 02:22:47+02:00,16.6638
2023-07-29,2023-07-29 06:23:32+02:00,41.7967
2023-07-29,2023-07-29 10:23:03+02:00,42.3766
2023-07-29,2023-07-29 14:24:27+02:00,22.1108
2023-07-30,2023-07-30 01:46:52+02:00,43.9884
2023-07-30,2023-07-30 02:47:32+02:00,41.4744
2023-07-30,2023-07-30 06:59:44+02:00,25.4803
2023-07-30,2023-07-30 10:43:36+02:00,19.5444
2023-07-30,2023-07-30 14:43:32+02:00,50.6177
2023-07-30,2023-07-30 19:30:10+02:00,47.2491
2023-07-30,2023-07-30 22:44:11+02:00,20.8138
2023-07-31,2023-07-31 02:43:35+02:00,29.838
2023-07-31,2023-07-31 06:43:37+02:00,83.7899
2023-07-31,2023-07-31 10:43:38+02:00,37.4745
2023-07-31,2023-07-31 19:28:22+02:00,24.7978
2023-07-31,2023-07-31 22:58:16+02:00,21.0493
2023-08-01,2023-08-01 02:43:35+02:00,55.0287
2023-08-01,2023-08-01 06:43:37+02:00,23.7831
2023-08-01,2023-08-01 10:43:37+02:00,27.6586
2023-08-01,2023-08-01 17:11:15+02:00,25.198
2023-08-01,2023-08-01 18:43:51+02:00,20.9835
2023-08-01,2023-08-01 23:45:07+02:00,34.4384
2023-08-02,2023-08-02 02:43:37+02:00,38.953
2023-08-02,2023-08-02 06:43:34+02:00,37.3346
2023-08-02,2023-08-02 10:44:25+02:00,57.7552
2023-08-02,2023-08-02 14:45:16+02:00,30.2683
2023-08-02,2023-08-02 18:47:53+02:00,43.6019
2023-08-03,2023-08-03 01:26:22+02:00,40.1669
2023-08-03,2023-08-03 02:43:34+02:00,35.4196
2023-08-03,2023-08-03 06:43:33+02:00,41.048
2023-08-03,2023-08-03 10:57:55+02:00,36.5331
2023-08-03,2023-08-03 14:45:26+02:00,27.7513
2023-08-03,2023-08-03 18:43:38+02:00,25.5978
2023-08-04,2023-08-04 13:07:22+02:00,29.3663
2023-08-04,2023-08-04 17:06:31+02:00,13.2953
2023-08-04,2023-08-04 22:01:19+02:00,21.296
2023-08-05,2023-08-05 01:54:30+02:00,103.542
2023-08-05,2023-08-05 05:06:30+02:00,33.5644
2023-08-05,2023-08-05 09:06:34+02:00,44.158
2023-08-05,2023-08-05 13:09:07+02:00,41.9925
2023-08-05,2023-08-05 20:25:26+02:00,28.35
2023-08-05,2023-08-05 21:16:10+02:00,43.0828
2023-08-06,2023-08-06 01:08:59+02:00,15.0149
2023-08-06,2023-08-06 05:06:30+02:00,23.7946
2023-08-06,2023-08-06 09:06:34+02:00,50.5476
2023-08-06,2023-08-06 20:28:25+02:00,22.5545
2023-08-06,2023-08-06 22:33:56+02:00,26.293
2023-08-07,2023-08-07 01:08:53+02:00,16.3582
2023-08-07,2023-08-07 05:06:30+02:00,37.9442
2023-08-07,2023-08-07 09:06:34+02:00,45.0437
2023-08-07,2023-08-07 17:42:35+02:00,63.1798
2023-08-07,2023-08-07 17:49:52+02:00,32.7109
2023-08-07,2023-08-07 21:09:20+02:00,27.61
2023-08-08,2023-08-08 01:06:33+02:00,46.2941
2023-08-08,2023-08-08 05:06:28+02:00,48.0264
2023-08-08,2023-08-08 09:06:34+02:00,21.182
2023-08-08,2023-08-08 13:06:29+02:00,19.4189
2023-08-08,2023-08-08 17:07:22+02:00,14.5506
2023-08-08,2023-08-08 21:18:28+02:00,43.6146
2023-08-11,2023-08-11 15:47:02+02:00,39.393
2023-08-11,2023-08-11 19:46:12+02:00,39.286
2023-08-12,2023-08-12 00:20:58+02:00,18.6846
2023-08-12,2023-08-12 03:50:37+02:00,22.1833
2023-08-12,2023-08-12 07:45:30+02:00,36.4644
2023-08-12,2023-08-12 11:46:36+02:00,41.8291
2023-08-12,2023-08-12 15:45:59+02:00,48.6333
2023-08-12,2023-08-12 20:29:17+02:00,34.9048
2023-08-12,2023-08-12 23:45:32+02:00,24.318
2023-08-13,2023-08-13 03:45:32+02:00,28.9354
2023-08-13,2023-08-13 13:01:07+02:00,52.6612
2023-08-13,2023-08-13 16:39:39+02:00,35.3547
2023-08-13,2023-08-13 22:11:34+02:00,54.9189
2023-08-14,2023-08-14 00:31:51+02:00,20.2212
2023-08-14,2023-08-14 04:31:47+02:00,36.1099
2023-08-14,2023-08-14 08:32:55+02:00,27.4869
2023-08-14,2023-08-14 13:05:37+02:00,67.2848
2023-08-14,2023-08-14 17:56:37+02:00,21.3549
2023-08-14,2023-08-14 20:46:19+02:00,45.5177
2023-08-15,2023-08-15 00:41:57+02:00,33.5374
2023-08-15,2023-08-15 04:31:50+02:00,23.2131
2023-08-15,2023-08-15 08:31:49+02:00,48.9473
2023-08-15,2023-08-15 12:32:52+02:00,35.7777
2023-08-15,2023-08-15 19:04:37+02:00,19.9013
2023-08-15,2023-08-15 20:31:53+02:00,47.1948
2023-08-16,2023-08-16 00:33:08+02:00,27.6906
2023-08-16,2023-08-16 04:31:51+02:00,29.1721
2023-08-16,2023-08-16 08:31:48+02:00,38.2457
2023-08-16,2023-08-16 12:37:11+02:00,60.8888
2023-08-17,2023-08-17 00:21:10+02:00,67.9648
2023-08-17,2023-08-17 00:31:59+02:00,52.6325
2023-08-17,2023-08-17 04:31:49+02:00,67.0091
2023-08-17,2023-08-17 08:31:48+02:00,36.0288
2023-08-17,2023-08-17 12:35:26+02:00,62.1101
2023-08-17,2023-08-17 17:48:10+02:00,20.7128
2023-08-17,2023-08-17 22:01:53+02:00,33.2307
2023-08-18,2023-08-18 00:34:13+02:00,30.74
2023-08-18,2023-08-18 04:31:52+02:00,33.9994
2023-08-18,2023-08-18 08:31:49+02:00,37.3788
2023-08-18,2023-08-18 12:32:04+02:00,68.8359
2023-08-18,2023-08-18 16:31:45+02:00,32.3228
2023-08-18,2023-08-18 20:32:44+02:00,38.0877
2023-08-19,2023-08-19 00:32:37+02:00,39.5294
2023-08-19,2023-08-19 04:31:49+02:00,27.4723
2023-08-19,2023-08-19 08:31:49+02:00,39.8573
2023-08-19,2023-08-19 12:45:08+02:00,43.5439
2023-08-19,2023-08-19 16:41:10+02:00,46.5411
2023-08-19,2023-08-19 21:05:06+02:00,47.6449
2023-08-20,2023-08-20 00:39:10+02:00,16.0181
2023-08-20,2023-08-20 04:31:51+02:00,56.8654
2023-08-20,2023-08-20 08:31:49+02:00,27.4267
2023-08-20,2023-08-20 12:32:42+02:00,32.2257
2023-08-20,2023-08-20 16:37:40+02:00,37.2687
2023-08-20,2023-08-20 20:43:35+02:00,74.9724
2023-08-21,2023-08-21 03:12:18+02:00,40.2597
2023-08-21,2023-08-21 06:24:18+02:00,37.9696
2023-08-21,2023-08-21 10:24:18+02:00,62.5435
2023-08-21,2023-08-21 18:13:30+02:00,30.2354
2023-08-21,2023-08-21 18:24:24+02:00,19.3325
2023-08-21,2023-08-21 22:27:01+02:00,36.4369
2023-08-22,2023-08-22 02:24:18+02:00,36.0141
2023-08-22,2023-08-22 06:24:19+02:00,29.4721
2023-08-22,2023-08-22 10:24:16+02:00,30.4388
2023-08-22,2023-08-22 14:27:22+02:00,56.4273
2023-08-22,2023-08-22 18:24:15+02:00,32.2534
2023-08-23,2023-08-23 02:12:47+02:00,19.0124
2023-08-23,2023-08-23 02:27:54+02:00,37.0718
2023-08-23,2023-08-23 06:24:16+02:00,26.0048
2023-08-23,2023-08-23 10:24:17+02:00,41.6017
2023-08-23,2023-08-23 14:24:15+02:00,47.7744
2023-08-23,2023-08-23 18:25:35+02:00,21.872
2023-08-23,2023-08-23 22:24:14+02:00,38.2121
2023-08-24,2023-08-24 02:25:54+02:00,25.1675
2023-08-24,2023-08-24 06:24:18+02:00,29.2716
2023-08-24,2023-08-24 10:24:54+02:00,51.9109
2023-08-24,2023-08-24 14:24:50+02:00,27.643
2023-08-25,2023-08-25 00:53:48+02:00,11.3737
2023-08-25,2023-08-25 01:17:21+02:00,21.9928
2023-08-25,2023-08-25 05:17:24+02:00,35.5965
2023-08-25,2023-08-25 09:17:39+02:00,61.1245
2023-08-25,2023-08-25 13:20:37+02:00,39.1237
2023-08-25,2023-08-25 17:21:40+02:00,37.421
2023-08-25,2023-08-25 21:28:12+02:00,32.965
2023-08-26,2023-08-26 01:17:22+02:00,52.4582
2023-08-26,2023-08-26 05:17:18+02:00,25.2517
2023-08-26,2023-08-26 09:17:18+02:00,44.0694
2023-08-26,2023-08-26 13:17:22+02:00,123.044
2023-08-26,2023-08-26 18:54:17+02:00,83.6595
2023-08-27,2023-08-27 16:15:28+02:00,49.8005
2023-08-27,2023-08-27 18:30:31+02:00,30.2585
2023-08-27,2023-08-27 23:12:05+02:00,36.8111
2023-08-28,2023-08-28 02:29:29+02:00,24.972
2023-08-28,2023-08-28 06:26:22+02:00,41.3407
2023-08-28,2023-08-28 10:26:38+02:00,46.8037
2023-08-28,2023-08-28 17:53:10+02:00,23.1413
2023-08-28,2023-08-28 18:26:39+02:00,20.5934
2023-08-28,2023-08-28 22:28:32+02:00,27.5443
2023-08-29,2023-08-29 17:24:41+02:00,32.6118
2023-08-29,2023-08-29 18:36:06+02:00,33.4545
2023-08-29,2023-08-29 22:50:44+02:00,51.5471
2023-08-31,2023-08-31 17:09:00+02:00,38.1185
2023-08-31,2023-08-31 19:48:04+02:00,37.1119
2023-08-31,2023-08-31 23:40:05+02:00,39.7457
2023-09-01,2023-09-01 03:46:28+02:00,34.9227
2023-09-01,2023-09-01 07:40:53+02:00,48.9569
2023-09-01,2023-09-01 11:40:17+02:00,36.5974
2023-09-01,2023-09-01 18:49:37+02:00,37.6726
2023-09-01,2023-09-01 23:21:26+02:00,37.8429
2023-09-01,2023-09-01 23:44:20+02:00,55.6086
2023-09-02,2023-09-02 03:41:23+02:00,25.1402
2023-09-02,2023-09-02 07:40:04+02:00,68.2626
2023-09-02,2023-09-02 11:39:58+02:00,36.6567
2023-09-02,2023-09-02 15:59:16+02:00,19.433
2023-09-02,2023-09-02 19:43:23+02:00,47.5169
2023-09-02,2023-09-02 23:40:09+02:00,35.9131
2023-09-04,2023-09-04 17:39:08+02:00,36.7529
2023-09-04,2023-09-04 18:53:07+02:00,32.0608
2023-09-04,2023-09-04 22:52:54+02:00,29.5082
2023-09-05,2023-09-05 02:52:51+02:00,101.434
2023-09-05,2023-09-05 06:52:49+02:00,34.2502
2023-09-05,2023-09-05 10:52:49+02:00,41.919
2023-09-05,2023-09-05 17:13:45+02:00,25.121
2023-09-05,2023-09-05 18:52:53+02:00,87.0358
2023-09-05,2023-09-05 22:52:47+02:00,25.2918
2023-09-06,2023-09-06 02:53:22+02:00,41.548
2023-09-06,2023-09-06 06:53:27+02:00,33.8273
2023-09-06,2023-09-06 10:52:50+02:00,156.166
2023-09-06,2023-09-06 14:54:10+02:00,39.125
2023-09-06,2023-09-06 18:54:25+02:00,26.2823
2023-09-06,2023-09-06 22:54:49+02:00,26.7376
2023-09-07,2023-09-07 02:57:32+02:00,22.1596
2023-09-07,2023-09-07 06:52:49+02:00,41.7627
2023-09-07,2023-09-07 10:52:50+02:00,28.3228
2023-09-08,2023-09-08 13:48:26+02:00,51.7928
2023-09-08,2023-09-08 14:53:34+02:00,38.6426
2023-09-08,2023-09-08 18:56:06+02:00,49.8393
2023-09-08,2023-09-08 22:52:45+02:00,32.3551
2023-09-09,2023-09-09 02:52:51+02:00,26.5898
2023-09-09,2023-09-09 06:52:49+02:00,44.1389
2023-09-09,2023-09-09 18:05:01+02:00,26.0701
2023-09-11,2023-09-11 00:11:58+02:00,73.2359
2023-09-11,2023-09-11 03:40:22+02:00,31.4987
2023-09-11,2023-09-11 07:40:23+02:00,40.0985
2023-09-11,2023-09-11 14:24:57+02:00,28.6448
2023-09-11,2023-09-11 17:04:58+02:00,15.3275
2023-09-11,2023-09-11 20:01:46+02:00,29.5079
2023-09-11,2023-09-11 23:40:50+02:00,16.3101
2023-09-12,2023-09-12 03:40:23+02:00,45.6913
2023-09-12,2023-09-12 07:40:23+02:00,36.3828
2023-09-12,2023-09-12 16:56:06+02:00,14.9513
2023-09-12,2023-09-12 19:40:19+02:00,35.2869
2023-09-12,2023-09-12 23:40:55+02:00,31.5604
2023-09-13,2023-09-13 03:41:24+02:00,28.3626
2023-09-13,2023-09-13 07:40:26+02:00,43.2991
2023-09-13,2023-09-13 22:12:26+02:00,27.9814
2023-09-13,2023-09-13 23:40:31+02:00,29.7128
2023-09-14,2023-09-14 03:40:22+02:00,51.0522
2023-09-14,2023-09-14 07:40:21+02:00,46.3217
2023-09-14,2023-09-14 11:40:24+02:00,37.8965
2023-09-14,2023-09-14 17:16:19+02:00,13.7705
2023-09-14,2023-09-14 20:41:11+02:00,39.4531
2023-09-15,2023-09-15 00:16:26+02:00,23.2408
2023-09-15,2023-09-15 03:40:44+02:00,35.1274
2023-09-15,2023-09-15 07:41:04+02:00,34.7071
2023-09-15,2023-09-15 11:41:09+02:00,50.7975
2023-09-15,2023-09-15 15:40:50+02:00,16.7331
2023-09-15,2023-09-15 21:41:52+02:00,47.2432
2023-09-16,2023-09-16 01:02:17+02:00,31.7902
2023-09-16,2023-09-16 03:40:25+02:00,33.7824
2023-09-16,2023-09-16 07:40:24+02:00,52.573
2023-09-16,2023-09-16 11:40:19+02:00,60.0665
2023-09-16,2023-09-16 17:05:52+02:00,32.5377
2023-09-16,2023-09-16 19:48:12+02:00,57.3971
2023-09-16,2023-09-16 23:40:39+02:00,23.6278
2023-09-17,2023-09-17 03:41:21+02:00,18.8348
2023-09-17,2023-09-17 07:40:25+02:00,34.1505
2023-09-17,2023-09-17 11:40:23+02:00,34.5871
2023-09-17,2023-09-17 15:46:27+02:00,35.5205
2023-09-17,2023-09-17 20:37:10+02:00,38.9319
2023-09-17,2023-09-17 23:40:23+02:00,23.376
2023-09-18,2023-09-18 03:40:23+02:00,38.3683
2023-09-18,2023-09-18 07:40:22+02:00,27.2464
2023-09-18,2023-09-18 11:42:20+02:00,58.8929
2023-09-18,2023-09-18 17:21:55+02:00,22.8079
2023-09-18,2023-09-18 19:49:53+02:00,25.859
2023-09-18,2023-09-18 23:42:45+02:00,18.4703
2023-09-19,2023-09-19 03:40:25+02:00,25.9834
2023-09-19,2023-09-19 07:42:48+02:00,73.2734
2023-09-19,2023-09-19 11:41:10+02:00,21.3717
2023-09-19,2023-09-19 16:52:28+02:00,34.3448
2023-09-19,2023-09-19 19:42:05+02:00,28.3163
2023-09-20,2023-09-20 00:08:55+02:00,72.53
2023-09-20,2023-09-20 03:41:09+02:00,54.5404
2023-09-20,2023-09-20 07:41:55+02:00,121.487
2023-09-20,2023-09-20 15:20:36+02:00,29.8409
2023-09-20,2023-09-20 15:48:50+02:00,28.8329
2023-09-20,2023-09-20 19:41:04+02:00,39.4053
2023-09-20,2023-09-20 23:44:17+02:00,48.6725
2023-09-21,2023-09-21 03:40:23+02:00,35.3682
2023-09-21,2023-09-21 07:40:23+02:00,60.4118
2023-09-21,2023-09-21 11:44:27+02:00,40.9996
2023-09-21,2023-09-21 22:11:09+02:00,45.8527
2023-09-22,2023-09-22 01:10:58+02:00,24.0384
2023-09-22,2023-09-22 05:11:02+02:00,38.514
2023-09-22,2023-09-22 09:10:59+02:00,104.031
2023-09-22,2023-09-22 13:14:33+02:00,33.0565
2023-09-22,2023-09-22 17:11:18+02:00,42.34
2023-09-22,2023-09-22 21:19:15+02:00,46.8131
2023-09-23,2023-09-23 01:19:39+02:00,27.6351
2023-09-23,2023-09-23 05:14:30+02:00,74.66
2023-09-23,2023-09-23 09:10:59+02:00,51.8359
2023-09-23,2023-09-23 13:37:25+02:00,45.5154
2023-09-23,2023-09-23 17:25:46+02:00,34.6225
2023-09-23,2023-09-23 21:58:11+02:00,56.6639
2023-09-24,2023-09-24 01:33:12+02:00,19.591
2023-09-24,2023-09-24 05:10:58+02:00,17.0925
2023-09-24,2023-09-24 09:11:21+02:00,25.2003
2023-09-24,2023-09-24 13:11:02+02:00,49.6665
2023-09-24,2023-09-24 17:37:02+02:00,23.8939
2023-09-24,2023-09-24 21:11:33+02:00,24.9692
2023-09-25,2023-09-25 12:57:48+02:00,28.2016
2023-09-25,2023-09-25 13:10:58+02:00,23.7771
2023-09-25,2023-09-25 17:11:01+02:00,35.3641
2023-09-25,2023-09-25 21:14:48+02:00,32.5606
2023-09-26,2023-09-26 01:11:22+02:00,17.5364
2023-09-26,2023-09-26 05:10:58+02:00,24.1205
2023-09-26,2023-09-26 09:11:00+02:00,50.0259
2023-09-26,2023-09-26 13:12:20+02:00,28.0792
2023-09-26,2023-09-26 18:36:25+02:00,17.9184
2023-09-26,2023-09-26 21:12:01+02:00,26.9294
2023-09-27,2023-09-27 01:11:33+02:00,30.2231
2023-09-27,2023-09-27 05:11:02+02:00,28.9156
2023-09-27,2023-09-27 09:11:01+02:00,35.9555
2023-09-27,2023-09-27 13:11:01+02:00,44.4891
2023-09-27,2023-09-27 17:15:08+02:00,38.6126
2023-09-27,2023-09-27 21:00:03+02:00,73.1146
2023-09-27,2023-09-27 22:18:49+02:00,67.9911
2023-09-28,2023-09-28 02:18:53+02:00,32.958
2023-09-28,2023-09-28 06:19:00+02:00,33.0053
2023-09-28,2023-09-28 10:19:33+02:00,40.2219
2023-09-28,2023-09-28 16:43:43+02:00,19.7734
2023-09-28,2023-09-28 18:22:40+02:00,35.8952
2023-09-28,2023-09-28 22:19:40+02:00,21.7103
2023-09-29,2023-09-29 02:18:53+02:00,104.372
2023-09-29,2023-09-29 06:19:14+02:00,34.7779
2023-09-29,2023-09-29 10:18:54+02:00,60.9051
2023-09-29,2023-09-29 14:22:01+02:00,29.5901
2023-09-30,2023-09-30 11:22:38+02:00,28.1066
2023-09-30,2023-09-30 15:15:51+02:00,48.9728
2023-09-30,2023-09-30 21:39:58+02:00,29.1021
2023-09-30,2023-09-30 23:11:48+02:00,24.2819
2023-10-01,2023-10-01 19:30:01+02:00,13.1872
2023-10-01,2023-10-01 20:36:16+02:00,21.9246
2023-10-02,2023-10-02 00:23:26+02:00,17.5374
2023-10-02,2023-10-02 04:22:43+02:00,27.5425
2023-10-02,2023-10-02 08:22:42+02:00,34.6275
2023-10-02,2023-10-02 12:48:32+02:00,38.4666
2023-10-02,2023-10-02 16:34:58+02:00,9.52412
2023-10-02,2023-10-02 20:55:39+02:00,21.6038
2023-10-03,2023-10-03 00:24:43+02:00,20.5042
2023-10-03,2023-10-03 04:22:40+02:00,33.7611
2023-10-03,2023-10-03 08:22:43+02:00,18.5667
2023-10-03,2023-10-03 13:08:44+02:00,31.7989
2023-10-03,2023-10-03 16:38:11+02:00,37.5727
2023-10-03,2023-10-03 20:58:07+02:00,26.5387
2023-10-04,2023-10-04 01:19:39+02:00,18.4994
2023-10-04,2023-10-04 04:22:43+02:00,29.7925
2023-10-04,2023-10-04 08:22:41+02:00,30.8492
2023-10-04,2023-10-04 12:22:38+02:00,42.029
2023-10-04,2023-10-04 16:25:45+02:00,38.0051
2023-10-04,2023-10-04 20:30:47+02:00,34.6392
2023-10-05,2023-10-05 00:22:55+02:00,28.4647
2023-10-05,2023-10-05 04:23:20+02:00,59.326
2023-10-05,2023-10-05 08:22:40+02:00,62.136
2023-10-05,2023-10-05 12:22:34+02:00,47.6693
2023-10-05,2023-10-05 16:38:43+02:00,18.1246
2023-10-05,2023-10-05 20:23:08+02:00,36.2224
2023-10-06,2023-10-06 01:25:53+02:00,29.3923
2023-10-06,2023-10-06 04:22:41+02:00,99.2741
2023-10-06,2023-10-06 08:22:45+02:00,32.3076
2023-10-06,2023-10-06 12:22:35+02:00,41.9221
2023-10-06,2023-10-06 16:24:21+02:00,37.1663
2023-10-06,2023-10-06 20:48:58+02:00,60.1579
2023-10-07,2023-10-07 01:26:37+02:00,18.5755
2023-10-07,2023-10-07 04:23:07+02:00,32.9628
2023-10-07,2023-10-07 08:23:24+02:00,109.674
2023-10-07,2023-10-07 12:22:44+02:00,51.1114
2023-10-07,2023-10-07 16:32:01+02:00,35.3667
2023-10-07,2023-10-07 20:29:36+02:00,42.6079
2023-10-08,2023-10-08 00:25:14+02:00,25.2272
2023-10-08,2023-10-08 20:10:38+02:00,25.4618
2023-10-08,2023-10-08 20:45:37+02:00,43.2965
2023-10-09,2023-10-09 00:20:25+02:00,22.5183
2023-10-09,2023-10-09 04:18:00+02:00,50.8136
2023-10-09,2023-10-09 08:18:04+02:00,60.4335
2023-10-09,2023-10-09 12:17:57+02:00,72.4979
2023-10-09,2023-10-09 16:18:35+02:00,53.2414
2023-10-09,2023-10-09 20:32:53+02:00,30.6677
2023-10-10,2023-10-10 00:20:32+02:00,28.9389
2023-10-10,2023-10-10 04:18:02+02:00,22.4035
2023-10-10,2023-10-10 08:17:59+02:00,33.6302
2023-10-10,2023-10-10 12:19:30+02:00,36.2941
2023-10-10,2023-10-10 19:55:57+02:00,25.6996
2023-10-10,2023-10-10 22:33:28+02:00,43.6528
2023-10-11,2023-10-11 00:18:16+02:00,19.0714
2023-10-11,2023-10-11 04:17:59+02:00,28.2632
2023-10-11,2023-10-11 08:18:01+02:00,35.8117
2023-10-11,2023-10-11 12:42:08+02:00,52.5897
2023-10-11,2023-10-11 16:27:40+02:00,29.267
2023-10-11,2023-10-11 20:50:04+02:00,39.2067
2023-10-12,2023-10-12 00:18:02+02:00,48.7395
2023-10-12,2023-10-12 04:18:01+02:00,31.7874
2023-10-12,2023-10-12 08:18:01+02:00,54.6936
2023-10-12,2023-10-12 12:35:57+02:00,30.0936
2023-10-12,2023-10-12 18:12:42+02:00,44.074
2023-10-12,2023-10-12 20:17:56+02:00,51.4641
2023-10-13,2023-10-13 00:20:57+02:00,32.7727
2023-10-13,2023-10-13 04:18:02+02:00,34.0308
2023-10-13,2023-10-13 08:18:02+02:00,144.442
2023-10-13,2023-10-13 19:54:58+02:00,51.898
2023-10-13,2023-10-13 20:51:31+02:00,59.3259
2023-10-14,2023-10-14 00:32:57+02:00,13.6547
2023-10-14,2023-10-14 04:20:29+02:00,31.1572
2023-10-14,2023-10-14 08:18:00+02:00,26.0936
2023-10-14,2023-10-14 12:31:12+02:00,74.5829
2023-10-15,2023-10-15 20:11:36+02:00,83.9608
2023-10-15,2023-10-15 23:41:54+02:00,23.4993
2023-10-16,2023-10-16 03:39:01+02:00,26.6813
2023-10-16,2023-10-16 07:38:58+02:00,52.311
2023-10-16,2023-10-16 12:01:53+02:00,55.907
2023-10-16,2023-10-16 15:48:38+02:00,33.7161
2023-10-16,2023-10-16 19:39:39+02:00,33.9702
2023-10-17,2023-10-17 00:30:14+02:00,19.6054
2023-10-17,2023-10-17 04:01:51+02:00,16.8209
2023-10-17,2023-10-17 08:02:46+02:00,27.0633
2023-10-17,2023-10-17 15:50:18+02:00,24.3867
2023-10-17,2023-10-17 16:01:48+02:00,37.6906
2023-10-17,2023-10-17 20:01:43+02:00,35.8418
2023-10-18,2023-10-18 00:01:47+02:00,38.0738
2023-10-18,2023-10-18 04:01:48+02:00,19.0469
2023-10-18,2023-10-18 08:02:28+02:00,54.1328
2023-10-18,2023-10-18 12:01:48+02:00,28.4782
2023-10-18,2023-10-18 16:27:47+02:00,23.4201
2023-10-18,2023-10-18 20:02:08+02:00,55.427
2023-10-19,2023-10-19 00:01:55+02:00,47.5237
2023-10-19,2023-10-19 04:02:30+02:00,31.5838
2023-10-19,2023-10-19 08:01:51+02:00,54.7924
2023-10-19,2023-10-19 12:35:18+02:00,106.393
2023-10-19,2023-10-19 17:40:08+02:00,53.4807
2023-10-19,2023-10-19 20:05:08+02:00,44.9902
2023-10-20,2023-10-20 00:01:47+02:00,31.7019
2023-10-20,2023-10-20 04:02:55+02:00,16.4238
2023-10-20,2023-10-20 08:01:51+02:00,50.2139
2023-10-20,2023-10-20 16:10:02+02:00,24.8973
2023-10-20,2023-10-20 20:19:46+02:00,17.7389
2023-10-21,2023-10-21 22:02:28+02:00,27.7314
2023-10-21,2023-10-21 23:01:07+02:00,34.058
2023-10-22,2023-10-22 02:13:27+02:00,13.8682
2023-10-22,2023-10-22 06:13:30+02:00,14.7933
2023-10-22,2023-10-22 10:13:28+02:00,23.5641
2023-10-22,2023-10-22 14:13:30+02:00,102.547
2023-10-22,2023-10-22 22:05:32+02:00,22.879
2023-10-22,2023-10-22 23:45:24+02:00,67.2535
2023-10-23,2023-10-23 03:44:59+02:00,23.3305
2023-10-23,2023-10-23 07:44:56+02:00,41.8907
2023-10-23,2023-10-23 11:44:52+02:00,31.2346
2023-10-23,2023-10-23 15:45:09+02:00,29.2013
2023-10-23,2023-10-23 19:49:36+02:00,29.0683
2023-10-23,2023-10-23 23:46:00+02:00,22.6092
2023-10-24,2023-10-24 03:44:59+02:00,22.548
2023-10-24,2023-10-24 07:45:13+02:00,35.4419
2023-10-24,2023-10-24 12:04:44+02:00,33.8778
2023-10-25,2023-10-25 00:57:39+02:00,16.3338
2023-10-25,2023-10-25 03:44:54+02:00,29.6365
2023-10-25,2023-10-25 07:44:58+02:00,47.7383
2023-10-25,2023-10-25 12:19:14+02:00,48.4217
2023-10-25,2023-10-25 15:57:13+02:00,25.8591
2023-10-25,2023-10-25 20:17:17+02:00,86.9964
2023-10-26,2023-10-26 00:55:11+02:00,15.7325
2023-10-26,2023-10-26 03:44:59+02:00,87.4058
2023-10-26,2023-10-26 07:45:00+02:00,56.7774
2023-10-26,2023-10-26 11:48:33+02:00,37.1014
2023-10-26,2023-10-26 15:55:39+02:00,30.9678
2023-10-26,2023-10-26 19:45:50+02:00,16.9384
2023-10-26,2023-10-26 23:44:56+02:00,28.2702
2023-10-27,2023-10-27 03:46:21+02:00,20.4603
2023-10-27,2023-10-27 07:45:14+02:00,54.8666
2023-10-27,2023-10-27 11:44:58+02:00,32.5042
2023-10-27,2023-10-27 16:07:07+02:00,29.2092
2023-10-27,2023-10-27 19:44:59+02:00,15.2265
2023-10-28,2023-10-28 00:25:18+02:00,10.9265
2023-10-28,2023-10-28 19:18:53+02:00,55.9455
2023-10-28,2023-10-28 20:17:06+02:00,43.7613
2023-10-28,2023-10-28 23:55:37+02:00,27.8382
2023-10-29,2023-10-29 03:44:59+02:00,57.7677
2023-10-29,2023-10-29 07:44:57+02:00,27.0095
2023-10-29,2023-10-29 12:32:04+02:00,31.8572
2023-10-29,2023-10-29 15:46:35+02:00,33.0883
2023-10-29,2023-10-29 20:01:34+02:00,28.0009
2023-10-29,2023-10-29 23:44:58+02:00,31.9285
2023-10-30,2023-10-30 03:44:58+02:00,26.8935
2023-10-30,2023-10-30 07:44:56+02:00,30.8992
2023-10-30,2023-10-30 12:52:55+02:00,15.589
