start,end,duration_min,stage
2024-01-13 08:19:20+02:00,2024-01-13 08:19:50+02:00,0.5,Awake
2024-01-13 08:19:50+02:00,2024-01-13 08:47:20+02:00,27.5,AsleepREM
2024-01-13 08:19:50+02:00,2024-01-13 08:47:20+02:00,27.5,InBed
2024-01-13 08:47:20+02:00,2024-01-13 08:48:20+02:00,1.0,Awake
2024-01-13 08:48:20+02:00,2024-01-13 09:52:20+02:00,64.0,AsleepCore
2024-01-13 08:48:20+02:00,2024-01-13 10:05:20+02:00,77.0,InBed
2024-01-13 09:52:20+02:00,2024-01-13 10:05:20+02:00,13.0,AsleepREM
2024-01-13 10:05:20+02:00,2024-01-13 10:06:50+02:00,1.5,Awake
2024-01-13 10:06:50+02:00,2024-01-13 10:37:20+02:00,30.5,InBed
2024-01-13 10:06:50+02:00,2024-01-13 10:37:20+02:00,30.5,AsleepCore
2024-01-13 10:37:20+02:00,2024-01-13 10:42:20+02:00,5.0,Awake
2024-01-13 10:42:20+02:00,2024-01-13 10:50:50+02:00,8.5,AsleepCore
2024-01-13 10:42:20+02:00,2024-01-13 10:50:50+02:00,8.5,InBed
2024-01-13 10:50:50+02:00,2024-01-13 10:51:50+02:00,1.0,Awake
2024-01-13 10:51:50+02:00,2024-01-13 10:59:20+02:00,7.5,AsleepCore
2024-01-13 10:51:50+02:00,2024-01-13 10:59:20+02:00,7.5,InBed
2024-01-13 10:59:20+02:00,2024-01-13 11:00:50+02:00,1.5,Awake
2024-01-13 11:00:50+02:00,2024-01-13 11:02:50+02:00,2.0,InBed
2024-01-13 11:00:50+02:00,2024-01-13 11:02:50+02:00,2.0,AsleepCore
2024-01-13 11:02:50+02:00,2024-01-13 11:03:50+02:00,1.0,Awake
2024-01-13 11:03:50+02:00,2024-01-13 11:07:50+02:00,4.0,InBed
2024-01-13 11:03:50+02:00,2024-01-13 11:07:50+02:00,4.0,AsleepCore
2024-01-14 02:22:25+02:00,2024-01-14 03:00:25+02:00,38.0,AsleepCore
2024-01-14 02:22:25+02:00,2024-01-14 03:13:55+02:00,51.5,InBed
2024-01-14 03:00:25+02:00,2024-01-14 03:08:55+02:00,8.5,AsleepDeep
2024-01-14 03:08:55+02:00,2024-01-14 03:13:55+02:00,5.0,AsleepCore
2024-01-14 03:13:55+02:00,2024-01-14 03:14:25+02:00,0.5,Awake
2024-01-14 03:14:25+02:00,2024-01-14 04:18:25+02:00,64.0,InBed
2024-01-14 03:14:25+02:00,2024-01-14 03:39:55+02:00,25.5,AsleepCore
2024-01-14 03:39:55+02:00,2024-01-14 04:04:25+02:00,24.5,AsleepREM
2024-01-14 04:04:25+02:00,2024-01-14 04:18:25+02:00,14.0,AsleepCore
2024-01-14 04:18:25+02:00,2024-01-14 04:19:25+02:00,1.0,Awake
2024-01-14 04:19:25+02:00,2024-01-14 05:25:25+02:00,66.0,InBed
2024-01-14 04:19:25+02:00,2024-01-14 04:36:55+02:00,17.5,AsleepCore
2024-01-14 04:36:55+02:00,2024-01-14 04:45:55+02:00,9.0,AsleepDeep
2024-01-14 04:45:55+02:00,2024-01-14 04:54:25+02:00,8.5,AsleepCore
2024-01-14 04:54:25+02:00,2024-01-14 05:09:55+02:00,15.5,AsleepDeep
2024-01-14 05:09:55+02:00,2024-01-14 05:19:25+02:00,9.5,AsleepCore
2024-01-14 05:19:25+02:00,2024-01-14 05:25:25+02:00,6.0,AsleepREM
2024-01-14 05:25:25+02:00,2024-01-14 05:26:25+02:00,1.0,Awake
2024-01-14 05:26:25+02:00,2024-01-14 06:49:25+02:00,83.0,InBed
2024-01-14 05:26:25+02:00,2024-01-14 05:35:25+02:00,9.0,AsleepCore
2024-01-14 05:35:25+02:00,2024-01-14 05:36:25+02:00,1.0,AsleepREM
2024-01-14 05:36:25+02:00,2024-01-14 06:49:25+02:00,73.0,AsleepCore
2024-01-14 06:49:25+02:00,2024-01-14 06:50:25+02:00,1.0,Awake
2024-01-14 06:50:25+02:00,2024-01-14 06:52:25+02:00,2.0,AsleepCore
2024-01-14 06:50:25+02:00,2024-01-14 08:19:55+02:00,89.5,InBed
2024-01-14 06:52:25+02:00,2024-01-14 07:11:25+02:00,19.0,AsleepREM
2024-01-14 07:11:25+02:00,2024-01-14 08:05:55+02:00,54.5,AsleepCore
2024-01-14 08:05:55+02:00,2024-01-14 08:08:25+02:00,2.5,AsleepREM
2024-01-14 08:08:25+02:00,2024-01-14 08:09:25+02:00,1.0,AsleepCore
2024-01-14 08:09:25+02:00,2024-01-14 08:13:25+02:00,4.0,AsleepREM
2024-01-14 08:13:25+02:00,2024-01-14 08:18:55+02:00,5.5,AsleepCore
2024-01-14 08:18:55+02:00,2024-01-14 08:19:55+02:00,1.0,AsleepREM
2024-01-14 08:19:55+02:00,2024-01-14 08:21:55+02:00,2.0,Awake
2024-01-14 08:21:55+02:00,2024-01-14 08:22:55+02:00,1.0,AsleepCore
2024-01-14 08:21:55+02:00,2024-01-14 08:22:55+02:00,1.0,InBed
2024-01-14 08:22:55+02:00,2024-01-14 08:23:55+02:00,1.0,Awake
2024-01-14 08:23:55+02:00,2024-01-14 08:27:25+02:00,3.5,AsleepCore
2024-01-14 08:23:55+02:00,2024-01-14 08:27:25+02:00,3.5,InBed
2024-01-14 08:27:25+02:00,2024-01-14 08:28:25+02:00,1.0,Awake
2024-01-14 08:28:25+02:00,2024-01-14 09:15:25+02:00,47.0,AsleepCore
2024-01-14 08:28:25+02:00,2024-01-14 09:15:25+02:00,47.0,InBed
2024-01-14 09:15:25+02:00,2024-01-14 09:15:55+02:00,0.5,Awake
2024-01-14 09:15:55+02:00,2024-01-14 09:25:25+02:00,9.5,InBed
2024-01-14 09:15:55+02:00,2024-01-14 09:23:55+02:00,8.0,AsleepCore
2024-01-14 09:23:55+02:00,2024-01-14 09:25:25+02:00,1.5,AsleepREM
2024-01-14 09:25:25+02:00,2024-01-14 09:26:25+02:00,1.0,Awake
2024-01-14 09:26:25+02:00,2024-01-14 09:32:25+02:00,6.0,AsleepCore
2024-01-14 09:26:25+02:00,2024-01-14 09:34:25+02:00,8.0,InBed
2024-01-14 09:32:25+02:00,2024-01-14 09:34:25+02:00,2.0,AsleepREM
2024-01-14 09:34:25+02:00,2024-01-14 09:48:55+02:00,14.5,Awake
2024-01-14 09:48:55+02:00,2024-01-14 09:49:55+02:00,1.0,AsleepCore
2024-01-14 09:48:55+02:00,2024-01-14 09:49:55+02:00,1.0,InBed
2024-01-14 09:49:55+02:00,2024-01-14 09:51:55+02:00,2.0,Awake
2024-01-14 09:51:55+02:00,2024-01-14 09:53:55+02:00,2.0,AsleepCore
2024-01-14 09:51:55+02:00,2024-01-14 09:53:55+02:00,2.0,InBed
2024-01-14 09:53:55+02:00,2024-01-14 09:55:55+02:00,2.0,Awake
2024-01-14 09:55:55+02:00,2024-01-14 10:07:55+02:00,12.0,AsleepCore
2024-01-14 09:55:55+02:00,2024-01-14 10:07:55+02:00,12.0,InBed
2024-01-14 10:07:55+02:00,2024-01-14 10:09:55+02:00,2.0,Awake
2024-01-14 10:09:55+02:00,2024-01-14 10:14:25+02:00,4.5,InBed
2024-01-14 10:09:55+02:00,2024-01-14 10:14:25+02:00,4.5,AsleepCore
2024-01-14 10:14:25+02:00,2024-01-14 10:15:25+02:00,1.0,Awake
2024-01-14 10:15:25+02:00,2024-01-14 10:34:55+02:00,19.5,InBed
2024-01-14 10:15:25+02:00,2024-01-14 10:34:55+02:00,19.5,AsleepCore
2024-01-14 10:34:55+02:00,2024-01-14 10:36:55+02:00,2.0,Awake
2024-01-14 10:36:55+02:00,2024-01-14 10:48:25+02:00,11.5,InBed
2024-01-14 10:36:55+02:00,2024-01-14 10:48:25+02:00,11.5,AsleepCore
2024-01-14 10:48:25+02:00,2024-01-14 10:50:25+02:00,2.0,Awake
2024-01-14 10:50:25+02:00,2024-01-14 10:52:25+02:00,2.0,InBed
2024-01-14 10:50:25+02:00,2024-01-14 10:52:25+02:00,2.0,AsleepCore
2024-01-14 10:52:25+02:00,2024-01-14 10:53:55+02:00,1.5,Awake
2024-01-14 10:53:55+02:00,2024-01-14 10:57:25+02:00,3.5,AsleepCore
2024-01-14 10:53:55+02:00,2024-01-14 10:57:25+02:00,3.5,InBed
2024-01-14 10:57:25+02:00,2024-01-14 10:58:25+02:00,1.0,Awake
2024-01-14 10:58:25+02:00,2024-01-14 11:04:55+02:00,6.5,AsleepCore
2024-01-14 10:58:25+02:00,2024-01-14 11:04:55+02:00,6.5,InBed
2024-01-14 11:04:55+02:00,2024-01-14 11:06:55+02:00,2.0,Awake
2024-01-14 11:06:55+02:00,2024-01-14 11:28:25+02:00,21.5,AsleepCore
2024-01-14 11:06:55+02:00,2024-01-14 11:28:25+02:00,21.5,InBed
2024-01-14 11:28:25+02:00,2024-01-14 11:29:25+02:00,1.0,Awake
2024-01-14 11:29:25+02:00,2024-01-14 12:12:25+02:00,43.0,AsleepCore
2024-01-14 11:29:25+02:00,2024-01-14 12:18:25+02:00,49.0,InBed
2024-01-14 12:12:25+02:00,2024-01-14 12:18:25+02:00,6.0,AsleepREM
2024-01-14 12:18:25+02:00,2024-01-14 12:18:55+02:00,0.5,Awake
2024-01-14 12:18:55+02:00,2024-01-14 12:19:55+02:00,1.0,AsleepCore
2024-01-14 12:18:55+02:00,2024-01-14 12:25:25+02:00,6.5,InBed
2024-01-14 12:19:55+02:00,2024-01-14 12:25:25+02:00,5.5,AsleepREM
2024-01-14 12:25:25+02:00,2024-01-14 12:26:25+02:00,1.0,Awake
2024-01-14 12:26:25+02:00,2024-01-14 12:33:25+02:00,7.0,InBed
2024-01-14 12:26:25+02:00,2024-01-14 12:28:25+02:00,2.0,AsleepCore
2024-01-14 12:28:25+02:00,2024-01-14 12:29:25+02:00,1.0,AsleepREM
2024-01-14 12:29:25+02:00,2024-01-14 12:33:25+02:00,4.0,AsleepCore
2024-01-14 12:33:25+02:00,2024-01-14 12:35:25+02:00,2.0,Awake
2024-01-14 12:35:25+02:00,2024-01-14 12:36:25+02:00,1.0,AsleepCore
2024-01-14 12:35:25+02:00,2024-01-14 12:36:25+02:00,1.0,InBed
2024-01-14 23:07:02+02:00,2024-01-14 23:25:02+02:00,18.0,AsleepCore
2024-01-14 23:07:02+02:00,2024-01-15 00:24:02+02:00,77.0,InBed
2024-01-14 23:25:02+02:00,2024-01-14 23:30:32+02:00,5.5,AsleepDeep
2024-01-14 23:30:00+02:00,2024-01-15 07:59:22+02:00,509.3666666666667,InBed
2024-01-14 23:30:32+02:00,2024-01-14 23:34:32+02:00,4.0,AsleepCore
2024-01-14 23:34:32+02:00,2024-01-14 23:47:02+02:00,12.5,AsleepDeep
2024-01-14 23:47:02+02:00,2024-01-15 00:24:02+02:00,37.0,AsleepCore
2024-01-15 00:24:02+02:00,2024-01-15 00:26:02+02:00,2.0,Awake
2024-01-15 00:26:02+02:00,2024-01-15 00:29:02+02:00,3.0,AsleepCore
2024-01-15 00:26:02+02:00,2024-01-15 00:29:02+02:00,3.0,InBed
2024-01-15 00:29:02+02:00,2024-01-15 01:58:02+02:00,89.0,Awake
2024-01-15 01:58:02+02:00,2024-01-15 02:05:32+02:00,7.5,AsleepCore
2024-01-15 01:58:02+02:00,2024-01-15 02:05:32+02:00,7.5,InBed
2024-01-15 02:05:32+02:00,2024-01-15 02:07:32+02:00,2.0,Awake
2024-01-15 02:07:32+02:00,2024-01-15 02:42:02+02:00,34.5,AsleepCore
2024-01-15 02:07:32+02:00,2024-01-15 04:48:32+02:00,161.0,InBed
2024-01-15 02:42:02+02:00,2024-01-15 02:57:02+02:00,15.0,AsleepDeep
2024-01-15 02:57:02+02:00,2024-01-15 03:06:32+02:00,9.5,AsleepCore
2024-01-15 03:06:32+02:00,2024-01-15 03:30:02+02:00,23.5,AsleepREM
2024-01-15 03:30:02+02:00,2024-01-15 04:23:02+02:00,53.0,AsleepCore
2024-01-15 04:23:02+02:00,2024-01-15 04:27:02+02:00,4.0,AsleepDeep
2024-01-15 04:27:02+02:00,2024-01-15 04:39:02+02:00,12.0,AsleepCore
2024-01-15 04:39:02+02:00,2024-01-15 04:48:32+02:00,9.5,AsleepREM
2024-01-15 04:48:32+02:00,2024-01-15 04:50:02+02:00,1.5,Awake
2024-01-15 04:50:02+02:00,2024-01-15 05:01:32+02:00,11.5,AsleepCore
2024-01-15 04:50:02+02:00,2024-01-15 05:01:32+02:00,11.5,InBed
2024-01-15 05:01:32+02:00,2024-01-15 05:02:02+02:00,0.5,Awake
2024-01-15 05:02:02+02:00,2024-01-15 05:50:32+02:00,48.5,AsleepCore
2024-01-15 05:02:02+02:00,2024-01-15 07:23:02+02:00,141.0,InBed
2024-01-15 05:50:32+02:00,2024-01-15 06:08:32+02:00,18.0,AsleepREM
2024-01-15 06:08:32+02:00,2024-01-15 07:23:02+02:00,74.5,AsleepCore
2024-01-15 07:23:02+02:00,2024-01-15 07:24:32+02:00,1.5,Awake
2024-01-15 07:24:32+02:00,2024-01-15 07:28:32+02:00,4.0,AsleepCore
2024-01-15 07:24:32+02:00,2024-01-15 07:28:32+02:00,4.0,InBed
2024-01-15 07:28:32+02:00,2024-01-15 07:29:32+02:00,1.0,Awake
2024-01-15 07:29:32+02:00,2024-01-15 07:30:32+02:00,1.0,AsleepCore
2024-01-15 07:29:32+02:00,2024-01-15 07:30:32+02:00,1.0,InBed
2024-01-15 08:03:11+02:00,2024-01-15 08:51:49+02:00,48.63333333333333,InBed
2024-01-15 08:52:01+02:00,2024-01-15 08:52:54+02:00,0.8833333333333333,InBed
2024-01-15 08:53:19+02:00,2024-01-15 08:54:00+02:00,0.6833333333333333,InBed
2024-01-15 08:55:33+02:00,2024-01-15 08:55:35+02:00,0.03333333333333333,InBed
2024-01-15 08:55:54+02:00,2024-01-15 08:57:58+02:00,2.066666666666667,InBed
2024-01-15 08:58:30+02:00,2024-01-15 09:04:29+02:00,5.983333333333333,InBed
2024-01-15 09:04:29+02:00,2024-01-15 09:29:28+02:00,24.983333333333334,InBed
2024-01-15 09:32:57+02:00,2024-01-15 09:43:26+02:00,10.483333333333333,InBed
2024-01-16 00:52:08+02:00,2024-01-16 01:04:30+02:00,12.366666666666667,InBed
2024-01-16 01:11:37+02:00,2024-01-16 08:53:38+02:00,462.01666666666665,InBed
2024-01-16 23:30:00+02:00,2024-01-17 09:45:02+02:00,615.0333333333333,InBed
2024-01-18 00:11:27+02:00,2024-01-18 09:46:17+02:00,574.8333333333334,InBed
2024-01-19 00:16:14+02:00,2024-01-19 01:06:12+02:00,49.96666666666667,InBed
2024-01-19 01:08:04+02:00,2024-01-19 01:24:52+02:00,16.8,InBed
2024-01-19 01:25:10+02:00,2024-01-19 01:30:03+02:00,4.883333333333334,InBed
2024-01-19 01:34:13+02:00,2024-01-19 09:52:06+02:00,497.8833333333333,InBed
2024-01-22 00:15:27+02:00,2024-01-22 00:17:54+02:00,2.45,InBed
2024-01-22 01:07:43+02:00,2024-01-22 10:00:25+02:00,532.7,InBed
2024-01-23 00:41:24+02:00,2024-01-23 09:51:31+02:00,550.1166666666667,InBed
2024-01-23 00:57:47+02:00,2024-01-23 01:59:17+02:00,61.5,InBed
2024-01-23 00:57:47+02:00,2024-01-23 01:52:47+02:00,55.0,AsleepCore
2024-01-23 01:52:47+02:00,2024-01-23 01:56:17+02:00,3.5,AsleepDeep
2024-01-23 01:56:17+02:00,2024-01-23 01:59:17+02:00,3.0,AsleepCore
2024-01-23 01:59:17+02:00,2024-01-23 02:00:17+02:00,1.0,Awake
2024-01-23 02:00:17+02:00,2024-01-23 02:27:17+02:00,27.0,AsleepCore
2024-01-23 02:00:17+02:00,2024-01-23 06:24:17+02:00,264.0,InBed
2024-01-23 02:27:17+02:00,2024-01-23 02:30:47+02:00,3.5,AsleepDeep
2024-01-23 02:30:47+02:00,2024-01-23 02:45:47+02:00,15.0,AsleepCore
2024-01-23 02:45:47+02:00,2024-01-23 02:55:17+02:00,9.5,AsleepDeep
2024-01-23 02:55:17+02:00,2024-01-23 03:01:17+02:00,6.0,AsleepCore
2024-01-23 03:01:17+02:00,2024-01-23 03:09:47+02:00,8.5,AsleepDeep
2024-01-23 03:09:47+02:00,2024-01-23 03:14:47+02:00,5.0,AsleepCore
2024-01-23 03:14:47+02:00,2024-01-23 03:46:47+02:00,32.0,AsleepREM
2024-01-23 03:46:47+02:00,2024-01-23 04:09:47+02:00,23.0,AsleepCore
2024-01-23 04:09:47+02:00,2024-01-23 04:18:17+02:00,8.5,AsleepDeep
2024-01-23 04:18:17+02:00,2024-01-23 04:46:47+02:00,28.5,AsleepCore
2024-01-23 04:46:47+02:00,2024-01-23 04:56:17+02:00,9.5,AsleepDeep
2024-01-23 04:56:17+02:00,2024-01-23 05:00:17+02:00,4.0,AsleepCore
2024-01-23 05:00:17+02:00,2024-01-23 05:16:47+02:00,16.5,AsleepREM
2024-01-23 05:16:47+02:00,2024-01-23 06:21:17+02:00,64.5,AsleepCore
2024-01-23 06:21:17+02:00,2024-01-23 06:24:17+02:00,3.0,AsleepREM
2024-01-23 06:24:17+02:00,2024-01-23 06:25:47+02:00,1.5,Awake
2024-01-23 06:25:47+02:00,2024-01-23 09:28:17+02:00,182.5,InBed
2024-01-23 06:25:47+02:00,2024-01-23 06:27:17+02:00,1.5,AsleepCore
2024-01-23 06:27:17+02:00,2024-01-23 06:44:17+02:00,17.0,AsleepREM
2024-01-23 06:44:17+02:00,2024-01-23 07:55:17+02:00,71.0,AsleepCore
2024-01-23 07:55:17+02:00,2024-01-23 08:22:17+02:00,27.0,AsleepREM
2024-01-23 08:22:17+02:00,2024-01-23 09:22:17+02:00,60.0,AsleepCore
2024-01-23 09:22:17+02:00,2024-01-23 09:28:17+02:00,6.0,AsleepREM
2024-01-23 09:28:17+02:00,2024-01-23 09:28:47+02:00,0.5,Awake
2024-01-23 09:28:47+02:00,2024-01-23 09:41:47+02:00,13.0,InBed
2024-01-23 09:28:47+02:00,2024-01-23 09:41:47+02:00,13.0,AsleepCore
2024-01-23 09:41:47+02:00,2024-01-23 09:45:47+02:00,4.0,Awake
2024-01-23 09:45:47+02:00,2024-01-23 09:47:47+02:00,2.0,InBed
2024-01-23 09:45:47+02:00,2024-01-23 09:47:47+02:00,2.0,AsleepCore
2024-01-23 23:30:00+02:00,2024-01-24 09:49:19+02:00,619.3166666666667,InBed
2024-01-23 23:40:31+02:00,2024-01-23 23:42:01+02:00,1.5,AsleepCore
2024-01-23 23:40:31+02:00,2024-01-23 23:42:01+02:00,1.5,InBed
2024-01-23 23:42:01+02:00,2024-01-23 23:44:31+02:00,2.5,Awake
2024-01-23 23:44:31+02:00,2024-01-24 00:07:31+02:00,23.0,AsleepCore
2024-01-23 23:44:31+02:00,2024-01-24 00:24:01+02:00,39.5,InBed
2024-01-24 00:07:31+02:00,2024-01-24 00:09:01+02:00,1.5,AsleepDeep
2024-01-24 00:09:01+02:00,2024-01-24 00:11:01+02:00,2.0,AsleepCore
2024-01-24 00:11:01+02:00,2024-01-24 00:12:31+02:00,1.5,AsleepDeep
2024-01-24 00:12:31+02:00,2024-01-24 00:24:01+02:00,11.5,AsleepCore
2024-01-24 00:24:01+02:00,2024-01-24 00:24:31+02:00,0.5,Awake
2024-01-24 00:24:31+02:00,2024-01-24 01:43:01+02:00,78.5,AsleepCore
2024-01-24 00:24:31+02:00,2024-01-24 01:43:01+02:00,78.5,InBed
2024-01-24 01:43:01+02:00,2024-01-24 01:43:31+02:00,0.5,Awake
2024-01-24 01:43:31+02:00,2024-01-24 01:46:01+02:00,2.5,AsleepCore
2024-01-24 01:43:31+02:00,2024-01-24 04:43:31+02:00,180.0,InBed
2024-01-24 01:46:01+02:00,2024-01-24 02:04:01+02:00,18.0,AsleepREM
2024-01-24 02:04:01+02:00,2024-01-24 03:28:31+02:00,84.5,AsleepCore
2024-01-24 03:28:31+02:00,2024-01-24 03:55:31+02:00,27.0,AsleepREM
2024-01-24 03:55:31+02:00,2024-01-24 04:24:31+02:00,29.0,AsleepCore
2024-01-24 04:24:31+02:00,2024-01-24 04:26:31+02:00,2.0,AsleepDeep
2024-01-24 04:26:31+02:00,2024-01-24 04:43:31+02:00,17.0,AsleepCore
2024-01-24 04:43:31+02:00,2024-01-24 04:44:01+02:00,0.5,Awake
2024-01-24 04:44:01+02:00,2024-01-24 07:18:31+02:00,154.5,InBed
2024-01-24 04:44:01+02:00,2024-01-24 05:26:01+02:00,42.0,AsleepCore
2024-01-24 05:26:01+02:00,2024-01-24 05:46:01+02:00,20.0,AsleepREM
2024-01-24 05:46:01+02:00,2024-01-24 06:23:01+02:00,37.0,AsleepCore
2024-01-24 06:23:01+02:00,2024-01-24 06:24:31+02:00,1.5,AsleepDeep
2024-01-24 06:24:31+02:00,2024-01-24 06:50:01+02:00,25.5,AsleepCore
2024-01-24 06:50:01+02:00,2024-01-24 07:18:31+02:00,28.5,AsleepREM
2024-01-24 07:18:31+02:00,2024-01-24 07:19:31+02:00,1.0,Awake
2024-01-24 07:19:31+02:00,2024-01-24 09:40:01+02:00,140.5,InBed
2024-01-24 07:19:31+02:00,2024-01-24 08:30:31+02:00,71.0,AsleepCore
2024-01-24 08:30:31+02:00,2024-01-24 09:06:01+02:00,35.5,AsleepREM
2024-01-24 09:06:01+02:00,2024-01-24 09:40:01+02:00,34.0,AsleepCore
2024-01-24 09:40:01+02:00,2024-01-24 09:42:31+02:00,2.5,Awake
2024-01-24 09:42:31+02:00,2024-01-24 09:45:01+02:00,2.5,AsleepCore
2024-01-24 09:42:31+02:00,2024-01-24 09:45:01+02:00,2.5,InBed
2024-01-25 01:40:07+02:00,2024-01-25 10:00:19+02:00,500.2,InBed
2024-01-25 02:06:35+02:00,2024-01-25 02:50:35+02:00,44.0,InBed
2024-01-25 02:06:35+02:00,2024-01-25 02:50:35+02:00,44.0,AsleepCore
2024-01-25 02:50:35+02:00,2024-01-25 02:51:35+02:00,1.0,Awake
2024-01-25 02:51:35+02:00,2024-01-25 03:03:35+02:00,12.0,InBed
2024-01-25 02:51:35+02:00,2024-01-25 03:03:35+02:00,12.0,AsleepCore
2024-01-25 03:03:35+02:00,2024-01-25 03:04:35+02:00,1.0,Awake
2024-01-25 03:04:35+02:00,2024-01-25 03:18:35+02:00,14.0,AsleepCore
2024-01-25 03:04:35+02:00,2024-01-25 03:18:35+02:00,14.0,InBed
2024-01-25 03:18:35+02:00,2024-01-25 03:19:35+02:00,1.0,Awake
2024-01-25 03:19:35+02:00,2024-01-25 03:34:35+02:00,15.0,AsleepCore
2024-01-25 03:19:35+02:00,2024-01-25 06:15:05+02:00,175.5,InBed
2024-01-25 03:34:35+02:00,2024-01-25 03:38:35+02:00,4.0,AsleepDeep
2024-01-25 03:38:35+02:00,2024-01-25 03:55:35+02:00,17.0,AsleepCore
2024-01-25 03:55:35+02:00,2024-01-25 04:00:35+02:00,5.0,AsleepDeep
2024-01-25 04:00:35+02:00,2024-01-25 04:03:05+02:00,2.5,AsleepCore
2024-01-25 04:03:05+02:00,2024-01-25 04:13:35+02:00,10.5,AsleepDeep
2024-01-25 04:13:35+02:00,2024-01-25 04:21:05+02:00,7.5,AsleepCore
2024-01-25 04:21:05+02:00,2024-01-25 04:34:35+02:00,13.5,AsleepDeep
2024-01-25 04:34:35+02:00,2024-01-25 04:42:05+02:00,7.5,AsleepCore
2024-01-25 04:42:05+02:00,2024-01-25 05:06:35+02:00,24.5,AsleepREM
2024-01-25 05:06:35+02:00,2024-01-25 06:00:05+02:00,53.5,AsleepCore
2024-01-25 06:00:05+02:00,2024-01-25 06:15:05+02:00,15.0,AsleepREM
2024-01-25 06:15:05+02:00,2024-01-25 06:15:35+02:00,0.5,Awake
2024-01-25 06:15:35+02:00,2024-01-25 07:08:35+02:00,53.0,AsleepCore
2024-01-25 06:15:35+02:00,2024-01-25 07:30:05+02:00,74.5,InBed
2024-01-25 07:08:35+02:00,2024-01-25 07:30:05+02:00,21.5,AsleepREM
2024-01-25 07:30:05+02:00,2024-01-25 07:30:35+02:00,0.5,Awake
2024-01-25 07:30:35+02:00,2024-01-25 09:27:05+02:00,116.5,InBed
2024-01-25 07:30:35+02:00,2024-01-25 08:21:35+02:00,51.0,AsleepCore
2024-01-25 08:21:35+02:00,2024-01-25 08:38:35+02:00,17.0,AsleepREM
2024-01-25 08:38:35+02:00,2024-01-25 09:27:05+02:00,48.5,AsleepCore
2024-01-25 09:27:05+02:00,2024-01-25 09:28:05+02:00,1.0,Awake
2024-01-25 09:28:05+02:00,2024-01-25 09:32:35+02:00,4.5,AsleepCore
2024-01-25 09:28:05+02:00,2024-01-25 09:46:05+02:00,18.0,InBed
2024-01-25 09:32:35+02:00,2024-01-25 09:46:05+02:00,13.5,AsleepREM
2024-01-26 00:37:31+02:00,2024-01-26 00:39:31+02:00,2.0,AsleepCore
2024-01-26 00:37:31+02:00,2024-01-26 00:39:31+02:00,2.0,InBed
2024-01-26 00:39:31+02:00,2024-01-26 00:45:31+02:00,6.0,Awake
2024-01-26 00:40:11+02:00,2024-01-26 10:00:21+02:00,560.1666666666666,InBed
2024-01-26 00:45:31+02:00,2024-01-26 05:00:01+02:00,254.5,InBed
2024-01-26 00:45:31+02:00,2024-01-26 01:06:31+02:00,21.0,AsleepCore
2024-01-26 01:06:31+02:00,2024-01-26 01:10:31+02:00,4.0,AsleepDeep
2024-01-26 01:10:31+02:00,2024-01-26 01:24:31+02:00,14.0,AsleepCore
2024-01-26 01:24:31+02:00,2024-01-26 02:00:01+02:00,35.5,AsleepDeep
2024-01-26 02:00:01+02:00,2024-01-26 02:07:31+02:00,7.5,AsleepCore
2024-01-26 02:07:31+02:00,2024-01-26 02:09:01+02:00,1.5,AsleepREM
2024-01-26 02:09:01+02:00,2024-01-26 02:09:31+02:00,0.5,AsleepCore
2024-01-26 02:09:31+02:00,2024-01-26 02:20:31+02:00,11.0,AsleepREM
2024-01-26 02:20:31+02:00,2024-01-26 03:23:31+02:00,63.0,AsleepCore
2024-01-26 03:23:31+02:00,2024-01-26 03:58:01+02:00,34.5,AsleepREM
2024-01-26 03:58:01+02:00,2024-01-26 05:00:01+02:00,62.0,AsleepCore
2024-01-26 05:00:01+02:00,2024-01-26 05:01:01+02:00,1.0,Awake
2024-01-26 05:01:01+02:00,2024-01-26 05:35:01+02:00,34.0,InBed
2024-01-26 05:01:01+02:00,2024-01-26 05:35:01+02:00,34.0,AsleepCore
2024-01-26 05:35:01+02:00,2024-01-26 05:36:01+02:00,1.0,Awake
2024-01-26 05:36:01+02:00,2024-01-26 06:00:31+02:00,24.5,AsleepCore
2024-01-26 05:36:01+02:00,2024-01-26 06:49:31+02:00,73.5,InBed
2024-01-26 06:00:31+02:00,2024-01-26 06:49:31+02:00,49.0,AsleepREM
2024-01-26 06:49:31+02:00,2024-01-26 06:50:01+02:00,0.5,Awake
2024-01-26 06:50:01+02:00,2024-01-26 07:17:31+02:00,27.5,AsleepCore
2024-01-26 06:50:01+02:00,2024-01-26 07:17:31+02:00,27.5,InBed
2024-01-26 07:17:31+02:00,2024-01-26 07:18:01+02:00,0.5,Awake
2024-01-26 07:18:01+02:00,2024-01-26 09:50:31+02:00,152.5,InBed
2024-01-26 07:18:01+02:00,2024-01-26 07:42:01+02:00,24.0,AsleepCore
2024-01-26 07:42:01+02:00,2024-01-26 07:50:01+02:00,8.0,AsleepREM
2024-01-26 07:50:01+02:00,2024-01-26 08:52:01+02:00,62.0,AsleepCore
2024-01-26 08:52:01+02:00,2024-01-26 09:15:31+02:00,23.5,AsleepREM
2024-01-26 09:15:31+02:00,2024-01-26 09:50:31+02:00,35.0,AsleepCore
2024-01-29 00:52:26+02:00,2024-01-29 00:52:28+02:00,0.03333333333333333,InBed
2024-01-29 01:00:25+02:00,2024-01-29 01:00:27+02:00,0.03333333333333333,InBed
